,start_time,end_time,hv_SiPM,hv_PMT,hv_veto_SiPM,hv_veto_PMT,custom_scenario_PMT,custom_scenario_SiPM,thresholds_SiPM.channel_0,thresholds_SiPM.channel_1,thresholds_SiPM.channel_2,thresholds_SiPM.channel_3,thresholds_PMT.channel_0,thresholds_PMT.channel_1,thresholds_PMT.channel_2,thresholds_PMT.channel_3
325,2022-07-03 12:03:11,2022-07-03 12:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
326,2022-07-03 13:33:11,2022-07-03 14:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
327,2022-07-03 15:03:11,2022-07-03 15:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
328,2022-07-03 16:33:17,2022-07-03 17:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
329,2022-07-03 18:03:11,2022-07-03 18:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
330,2022-07-03 19:33:17,2022-07-03 20:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
331,2022-07-03 21:03:17,2022-07-03 21:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
332,2022-07-04 00:03:11,2022-07-04 00:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
333,2022-07-04 01:33:12,2022-07-04 02:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
334,2022-07-04 03:03:17,2022-07-04 03:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
335,2022-07-04 04:33:17,2022-07-04 05:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
336,2022-07-04 06:03:12,2022-07-04 06:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
337,2022-07-04 07:33:17,2022-07-04 08:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
338,2022-07-04 09:03:17,2022-07-04 09:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
339,2022-07-04 10:33:12,2022-07-04 11:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
340,2022-07-04 12:03:12,2022-07-04 12:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
341,2022-07-04 13:33:20,2022-07-04 14:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
342,2022-07-04 15:03:15,2022-07-04 15:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
343,2022-07-04 16:33:17,2022-07-04 17:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
344,2022-07-04 18:03:15,2022-07-04 18:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
345,2022-07-04 19:33:15,2022-07-04 20:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
346,2022-07-04 21:03:12,2022-07-04 21:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
347,2022-07-05 00:03:15,2022-07-05 00:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
348,2022-07-05 01:33:16,2022-07-05 02:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
349,2022-07-05 03:03:12,2022-07-05 06:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
350,2022-07-05 07:33:18,2022-07-05 08:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
351,2022-07-05 09:03:15,2022-07-05 09:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
352,2022-07-05 10:33:12,2022-07-05 11:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
353,2022-07-05 12:03:18,2022-07-05 12:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
354,2022-07-05 13:33:18,2022-07-05 14:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
355,2022-07-05 15:03:15,2022-07-05 15:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
356,2022-07-05 16:33:18,2022-07-05 17:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
357,2022-07-05 18:03:21,2022-07-05 18:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
358,2022-07-05 19:33:12,2022-07-05 20:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
359,2022-07-05 21:03:12,2022-07-05 21:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
360,2022-07-06 00:03:18,2022-07-06 00:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
361,2022-07-06 01:33:12,2022-07-06 02:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
362,2022-07-06 03:03:12,2022-07-06 03:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
363,2022-07-06 04:33:12,2022-07-06 05:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
364,2022-07-06 06:03:15,2022-07-06 06:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
365,2022-07-06 07:33:18,2022-07-06 08:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
366,2022-07-06 09:03:12,2022-07-06 09:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
367,2022-07-06 10:33:18,2022-07-06 11:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
368,2022-07-06 12:03:12,2022-07-06 12:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
369,2022-07-06 13:33:15,2022-07-06 14:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
370,2022-07-06 15:03:24,2022-07-06 15:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
371,2022-07-06 16:33:15,2022-07-06 17:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
372,2022-07-06 18:03:18,2022-07-06 18:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
373,2022-07-06 19:33:18,2022-07-06 20:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
374,2022-07-06 21:03:18,2022-07-06 21:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
375,2022-07-07 00:03:12,2022-07-07 00:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
376,2022-07-07 01:33:18,2022-07-07 02:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
377,2022-07-07 03:03:18,2022-07-07 03:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
378,2022-07-07 04:39:42,2022-07-07 05:15:00,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
379,2022-07-07 06:03:15,2022-07-07 06:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
380,2022-07-07 07:33:12,2022-07-07 08:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
381,2022-07-07 09:03:15,2022-07-07 09:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
382,2022-07-07 10:33:15,2022-07-07 11:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
383,2022-07-07 12:03:21,2022-07-07 12:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
384,2022-07-07 13:33:12,2022-07-07 14:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
385,2022-07-07 15:03:15,2022-07-07 15:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
386,2022-07-07 16:33:12,2022-07-07 17:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
387,2022-07-07 18:03:18,2022-07-07 18:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
388,2022-07-07 19:33:12,2022-07-07 20:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
389,2022-07-07 21:03:15,2022-07-07 21:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
390,2022-07-08 00:03:21,2022-07-08 00:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
391,2022-07-08 01:33:18,2022-07-08 01:36:01,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
392,2022-07-09 00:03:18,2022-07-09 00:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
393,2022-07-09 01:33:18,2022-07-09 02:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
394,2022-07-09 03:03:12,2022-07-09 03:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
395,2022-07-09 04:33:21,2022-07-09 05:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
396,2022-07-09 06:03:15,2022-07-09 06:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
397,2022-07-09 07:33:18,2022-07-09 08:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
398,2022-07-09 09:03:18,2022-07-09 09:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
399,2022-07-09 10:33:18,2022-07-09 11:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
400,2022-07-09 12:03:18,2022-07-09 12:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
401,2022-07-09 13:33:15,2022-07-09 14:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
402,2022-07-09 15:03:12,2022-07-09 15:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
403,2022-07-09 16:33:15,2022-07-09 17:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
404,2022-07-09 18:03:12,2022-07-09 18:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
405,2022-07-09 19:33:18,2022-07-09 20:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
406,2022-07-09 21:03:18,2022-07-09 21:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
407,2022-07-10 00:03:18,2022-07-10 00:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
408,2022-07-10 01:33:21,2022-07-10 02:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
409,2022-07-10 03:03:12,,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
410,2022-07-10 04:33:21,2022-07-10 05:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
411,2022-07-10 06:03:21,2022-07-10 06:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
412,2022-07-10 07:33:12,2022-07-10 08:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
413,2022-07-10 09:03:18,2022-07-10 09:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
414,2022-07-10 10:33:18,2022-07-10 11:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
415,2022-07-10 12:03:18,2022-07-10 12:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
416,2022-07-10 13:33:15,2022-07-10 14:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
417,2022-07-10 15:03:15,2022-07-10 15:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
418,2022-07-10 16:33:18,2022-07-10 17:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
419,2022-07-10 18:03:21,2022-07-10 18:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
420,2022-07-10 19:33:12,2022-07-10 20:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
421,2022-07-10 21:03:12,2022-07-10 21:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
422,2022-07-11 00:03:15,2022-07-11 00:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
423,2022-07-11 01:33:15,2022-07-11 02:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
424,2022-07-11 03:03:12,2022-07-11 03:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
425,2022-07-11 04:33:12,2022-07-11 05:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
426,2022-07-11 06:03:18,2022-07-11 06:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
427,2022-07-11 07:33:18,2022-07-11 08:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
428,2022-07-11 09:03:12,2022-07-11 09:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
429,2022-07-11 10:33:12,2022-07-11 11:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
430,2022-07-11 12:03:18,2022-07-11 12:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
431,2022-07-11 13:33:15,2022-07-11 14:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
432,2022-07-11 15:03:12,2022-07-11 15:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
433,2022-07-11 16:33:12,2022-07-11 17:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
434,2022-07-11 18:03:12,2022-07-11 18:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
435,2022-07-11 19:33:12,2022-07-11 20:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
436,2022-07-11 21:03:15,2022-07-11 21:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
437,2022-07-12 00:03:15,2022-07-12 00:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
438,2022-07-12 01:33:15,2022-07-12 02:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
439,2022-07-12 03:03:12,2022-07-12 03:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
440,2022-07-12 04:33:18,2022-07-12 05:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
441,2022-07-13 20:15:00,,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
442,2022-07-13 21:03:11,2022-07-13 21:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
443,2022-07-14 00:03:14,2022-07-14 00:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
444,2022-07-14 01:33:11,2022-07-14 02:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
445,2022-07-14 03:03:11,2022-07-14 03:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
446,2022-07-14 04:33:15,2022-07-14 05:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
447,2022-07-14 06:03:17,2022-07-14 06:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
448,2022-07-14 07:33:12,2022-07-14 08:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
449,2022-07-14 09:03:12,2022-07-14 09:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
450,2022-07-14 10:33:17,2022-07-14 11:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
451,2022-07-14 12:03:12,2022-07-14 12:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
452,2022-07-14 13:33:17,2022-07-14 14:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
453,2022-07-14 15:03:12,2022-07-14 15:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
454,2022-07-14 16:33:14,2022-07-14 17:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
455,2022-07-14 18:03:15,2022-07-14 18:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
456,2022-07-14 19:33:12,2022-07-14 20:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
457,2022-07-14 21:03:12,2022-07-14 21:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
458,2022-07-15 04:33:12,2022-07-15 05:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
459,2022-07-15 06:03:12,2022-07-15 06:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
460,2022-07-15 07:33:17,2022-07-15 08:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
461,2022-07-15 09:03:20,2022-07-15 09:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
462,2022-07-15 10:33:18,2022-07-15 11:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
463,2022-07-15 12:03:18,2022-07-15 12:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
464,2022-07-15 13:33:12,2022-07-15 14:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
465,2022-07-15 15:03:18,2022-07-15 15:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
466,2022-07-15 16:33:15,2022-07-15 17:15:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
467,2022-07-15 18:03:12,2022-07-15 18:45:00,0,3855,9,9,0F0F00096006600660066006,000000094004400460014004,1088,1088,352,1088,1632,1632,1632,1632
468,2022-07-16 00:03:18,2022-07-16 00:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
469,2022-07-16 01:33:18,2022-07-16 02:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
470,2022-07-16 03:03:18,2022-07-16 03:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
471,2022-07-16 04:33:12,2022-07-16 05:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
472,2022-07-16 06:03:12,2022-07-16 06:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
473,2022-07-16 07:33:15,2022-07-16 08:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
474,2022-07-16 09:03:12,2022-07-16 09:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
475,2022-07-16 10:33:18,2022-07-16 11:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
476,2022-07-16 12:03:18,2022-07-16 12:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
477,2022-07-16 13:33:12,2022-07-16 14:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
478,2022-07-16 15:03:12,2022-07-16 15:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
479,2022-07-16 16:33:12,2022-07-16 17:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
480,2022-07-16 18:03:15,2022-07-16 18:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
481,2022-07-16 19:33:15,2022-07-16 20:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
482,2022-07-16 21:03:12,2022-07-16 21:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
483,2022-07-17 00:03:15,2022-07-17 00:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
484,2022-07-17 01:33:12,2022-07-17 02:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
485,2022-07-17 03:03:12,2022-07-17 03:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
486,2022-07-17 04:33:12,2022-07-17 05:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
487,2022-07-17 06:03:15,2022-07-17 06:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
488,2022-07-17 07:33:12,2022-07-17 08:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
489,2022-07-17 09:03:12,2022-07-17 09:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
490,2022-07-17 10:33:12,2022-07-17 11:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
491,2022-07-17 12:03:18,2022-07-17 12:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
492,2022-07-17 13:33:12,2022-07-17 14:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
493,2022-07-17 15:03:12,2022-07-17 15:45:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
494,2022-07-17 16:33:18,2022-07-17 17:15:00,0,3855,11,11,0F0F000B6006600660066006,0000000B400F001690010016,3904,5632,400,5632,1632,1632,1632,1632
