# 4123, Index, A, B, C
2.700000000000000000e+01,4.283971529127628131e+00,-1.760835452790500799e+00
2.800000000000000000e+01,2.904272120924478617e+00,-2.490093411531583172e+02
2.900000000000000000e+01,4.073001355574731974e+00,-1.689110857721160244e+02
3.000000000000000000e+01,4.584939003645484235e+00,-1.608441203085172901e+02
3.100000000000000000e+01,6.277813938841862118e+00,-1.135613292623506112e+02
3.200000000000000000e+01,1.250368680500396223e+01,-5.854864702687653732e+01
1.160000000000000000e+02,2.335961952131173636e-01,-2.839557291605685350e+03
1.170000000000000000e+02,2.720617808833242224e-01,-2.155746701967863828e+03
1.180000000000000000e+02,3.960767830701001357e-01,-1.787054938592441886e+03
1.190000000000000000e+02,1.353027869127127136e+00,-5.041431057720462263e+02
1.200000000000000000e+02,2.165121113490040106e+00,-2.773681905798907223e+02
1.210000000000000000e+02,2.630812877478971856e+00,-2.764259298079991822e+02
1.220000000000000000e+02,3.177501751266510688e+00,-2.240681988026882436e+02
1.230000000000000000e+02,4.185296155002252938e+00,-1.507747876588569795e+02
1.240000000000000000e+02,5.403428051417066946e+00,-1.269414186393448603e+02
1.250000000000000000e+02,8.388661250972665684e+00,-7.284269038180984523e+01
1.260000000000000000e+02,1.021078836497333242e+01,-7.235469848784757119e+01
1.270000000000000000e+02,1.101399348252716770e+01,-6.487171183068433322e+01
1.280000000000000000e+02,9.665786266878214406e+00,-7.517647100098244550e+01
1.290000000000000000e+02,1.023537325716647928e+01,-7.075064289289856845e+01
1.300000000000000000e+02,1.185010717876222053e+01,3.371978596707193021e-01
2.020000000000000000e+02,1.775407005749191969e+00,-4.013749548494880628e+02
2.030000000000000000e+02,3.759691513005326002e-01,-1.573253949039098870e+03
2.040000000000000000e+02,2.570375728649798019e-01,-2.296113179235407188e+03
2.050000000000000000e+02,2.218910205244795097e-01,-2.408919929180719009e+03
2.060000000000000000e+02,2.364051550235237720e-01,-2.621744153028152596e+03
2.070000000000000000e+02,2.398715146775859952e-01,-3.021658263984308633e+03
2.080000000000000000e+02,2.351992100333534230e-01,-3.028474622743106465e+03
2.090000000000000000e+02,2.368249777314372639e-01,-2.578973724570640115e+03
2.100000000000000000e+02,2.628424460684187225e-01,-2.034571464221497536e+03
2.110000000000000000e+02,3.501767073764538996e-01,-2.090630657464606884e+03
2.120000000000000000e+02,5.843527323830739473e-01,-1.224735867135398848e+03
2.130000000000000000e+02,1.506759892892383546e+00,-4.681685692896306250e+02
2.140000000000000000e+02,2.050911521665032655e+00,-3.502565355703887349e+02
2.150000000000000000e+02,2.815168136455347803e+00,-2.224585501075231377e+02
2.160000000000000000e+02,3.668950227811820231e+00,-1.914626586377576132e+02
2.170000000000000000e+02,4.368426156984854813e+00,-1.661412931169337526e+02
2.180000000000000000e+02,5.566123263222334749e+00,-1.135458548682147608e+02
2.190000000000000000e+02,8.090672297798496615e+00,-9.148413694743639724e+01
2.200000000000000000e+02,1.075282349843699592e+01,-6.729019182393076903e+01
2.210000000000000000e+02,1.037274609979932904e+01,-6.994541128069772640e+01
2.220000000000000000e+02,1.144475792238297807e+01,-6.331926508279207866e+01
2.230000000000000000e+02,1.065620571076849465e+01,-6.726922006275310650e+01
2.240000000000000000e+02,1.057113653940552034e+01,4.081470414448475359e-01
2.950000000000000000e+02,1.336437210585630586e+00,-5.544450370406382262e+02
2.960000000000000000e+02,4.569989173324486842e-01,-1.471719314124956554e+03
2.970000000000000000e+02,2.815219375302611682e-01,-2.426058146730799308e+03
2.980000000000000000e+02,2.072448444029520165e-01,-3.137115867832452295e+03
2.990000000000000000e+02,2.068683297018377165e-01,-2.372582539943542542e+03
3.000000000000000000e+02,2.217755923307909438e-01,-1.860591986933967519e+03
3.010000000000000000e+02,2.292992385117282039e-01,-3.159339655167965248e+03
3.020000000000000000e+02,2.295347509604266090e-01,-2.687721804803740270e+03
3.030000000000000000e+02,2.351756345769985546e-01,-3.084592330532854703e+03
3.040000000000000000e+02,2.627721899926008797e-01,-2.437722390379617536e+03
3.050000000000000000e+02,3.428003800539520252e-01,-1.294579849906330537e+03
3.060000000000000000e+02,4.722300515162091705e-01,-1.540468930311528766e+03
3.070000000000000000e+02,1.320973990124260977e+00,-5.528705960770029151e+02
3.080000000000000000e+02,1.918886705719233365e+00,-3.609141311394891432e+02
3.090000000000000000e+02,2.599344864650440456e+00,-2.821977807134405793e+02
3.100000000000000000e+02,3.073877916927369114e+00,-2.329902328242662009e+02
3.110000000000000000e+02,4.369941098264220614e+00,-1.598920677640063275e+02
3.120000000000000000e+02,4.951581346368156389e+00,-1.105200846157615615e+02
3.130000000000000000e+02,5.516710961313466832e+00,-1.289419696040382348e+02
3.140000000000000000e+02,6.245830173687868303e+00,-1.156159225140094406e+02
3.150000000000000000e+02,7.617029495376585579e+00,-9.135832964577602411e+01
3.160000000000000000e+02,8.067745729006707833e+00,-8.915066876222500980e+01
3.170000000000000000e+02,7.499178628823671033e+00,-8.782953089972913574e+01
3.180000000000000000e+02,6.272925599812454678e+00,-1.103160881783129810e+02
3.190000000000000000e+02,5.841221719255312195e+00,-1.207809369074131638e+02
3.940000000000000000e+02,3.019693697573215818e-01,-1.838377269444819603e+03
3.950000000000000000e+02,2.553757782393860087e-01,-2.812650934926612081e+03
3.960000000000000000e+02,2.331231057775882409e-01,-2.657257896649467057e+03
3.970000000000000000e+02,2.348098970986600142e-01,-2.557923874117832383e+03
3.980000000000000000e+02,2.338826455654383074e-01,-2.219796340458519353e+03
3.990000000000000000e+02,2.865273311592854699e-01,-1.467295395213600386e+03
4.000000000000000000e+02,3.875652743583567483e-01,-1.746547174877208136e+03
4.010000000000000000e+02,7.780697964921593490e-01,-9.269019008461954172e+02
4.020000000000000000e+02,1.700985821907013529e+00,-4.212278233336545554e+02
4.030000000000000000e+02,2.215993109031149988e+00,-3.311664967914765612e+02
4.040000000000000000e+02,2.635936919354953556e+00,-2.766328852275393615e+02
