timestamp,temperature,rate0,rate1,rate2,rate3,ratev,hv_level,veto_level,id_bit,pps_active,suspended,power_on,scenario,longitude,latitude
1665459172.100274,33,46,7,18,29,19,2827,2304,0,1,0,0,14,-173.19208401292553,29.174109943347844
1665459193.447612,33,47,7,18,32,22,2827,2304,0,1,0,0,14,-172.15852324330908,28.182453548412457
1665459214.7949502,33,37,7,18,32,21,2827,2304,0,1,0,0,14,-171.1456327628985,27.181245232545244
1665459236.1422884,33,44,7,18,30,20,2827,2304,0,1,0,0,14,-170.15197718424173,26.17161071909673
1665459257.4896264,33,46,7,17,30,21,2827,2304,0,1,0,0,14,-169.17689649431838,25.153560155050727
1665459278.8369646,34,45,7,18,28,20,2827,2304,0,1,0,0,14,-168.21929496565937,24.128170793067607
1665459300.1843026,34,46,6,16,28,20,2827,2304,0,1,0,0,14,-167.27854140218705,23.095264119841943
1665459342.878979,34,42,7,17,28,19,2827,2304,0,1,0,0,14,-165.4430099694862,21.009776300121082
1665459364.226317,34,47,5,16,26,20,2827,2304,0,1,0,0,14,-164.54650658576708,19.957920428550363
1665459385.5736551,34,46,6,16,29,21,2827,2304,0,1,0,0,14,-163.66285316209348,18.900530213413063
1665459406.9209933,34,47,5,15,25,18,2827,2304,0,1,0,0,14,-162.7907680504281,17.83813084824512
1665459428.2683313,34,49,5,15,27,19,2827,2304,0,1,0,0,14,-161.93051327078476,16.77083197651286
1665459449.6156695,34,44,6,16,26,18,2827,2304,0,1,0,0,14,-161.08076785082588,15.69951481672
1665459470.9630077,34,46,6,14,25,18,2827,2304,0,1,0,0,14,-160.24050698541583,14.623653102507225
1665459492.3103456,34,41,5,14,26,18,2827,2304,0,1,0,0,14,-159.40994572089167,13.543399849863915
1665459513.6576838,34,42,5,14,25,18,2827,2304,0,1,0,0,14,-158.5867808662526,12.460555318254439
1665459535.005022,34,45,5,14,28,18,2827,2304,0,1,0,0,14,-157.77181086324322,11.374442180464737
1665459556.35236,34,47,6,15,25,19,2827,2304,0,1,0,0,14,-156.96316780144252,10.285018433101722
1665459577.6996982,35,47,6,15,24,20,2827,2304,0,1,0,0,14,-156.16050126082968,9.193444925315491
1665459599.0470364,35,46,4,13,24,17,2827,2304,0,1,0,0,14,-155.36380804227275,8.099694755931965
1665459620.3943744,35,43,5,13,24,17,2827,2304,0,1,0,0,14,-154.57140828808312,7.003796126125387
1665459641.7417126,35,43,4,15,26,18,2827,2304,0,1,0,0,14,-153.7831893722803,5.9062842794969885
1665459663.0890508,35,43,5,15,25,18,2827,2304,0,1,0,0,14,-152.9989232077664,4.8070194624898095
1665459684.4363887,35,41,6,15,26,17,2827,2304,0,1,0,0,14,-152.2169430148697,3.706843975221854
1665459705.783727,35,46,5,14,24,19,2827,2304,0,1,0,0,14,-151.43717776283205,2.6060315525279365
1665459727.1310651,35,41,5,15,24,17,2827,2304,0,1,0,0,14,-150.6590812489227,1.5041570276645417
1665459748.478403,35,46,6,15,25,19,2827,2304,0,1,0,0,14,-149.88160614959563,0.4022484258329541
1665459769.8257413,35,43,5,14,25,16,2827,2304,0,1,0,0,14,-149.10482619378377,-0.6996890488261713
1665459791.1730795,35,49,6,15,24,20,2827,2304,0,1,0,0,14,-148.3267479328851,-1.8019930456163136
1665459812.5204175,35,40,5,13,22,16,2827,2304,0,1,0,0,14,-147.548288330624,-2.903410004392798
1665459833.8677557,35,43,5,13,23,17,2827,2304,0,1,0,0,14,-146.76807625843824,-4.004341996993309
1665459855.2150936,35,46,5,13,25,18,2827,2304,0,1,0,0,14,-145.9856336515074,-5.104473997465664
1665459876.5624318,35,47,5,14,25,17,2827,2304,0,1,0,0,14,-145.20018531152525,-6.202863166469012
1665459897.90977,35,46,5,14,22,17,2827,2304,0,1,0,0,14,-144.41076852524333,-7.299737381873247
1665459919.257108,35,47,5,14,23,16,2827,2304,0,1,0,0,14,-143.61743710625421,-8.395379398348037
1665459940.6044462,36,47,5,15,23,17,2827,2304,0,1,0,0,14,-142.81909718560718,-9.48867002008615
1665459965.001404,35,3,0,1,1,1,0,0,0,1,1,0,12,-141.8998835800669,-10.73508419583972
1665462600.007904,11,0,0,0,0,0,0,0,0,1,0,1,0,22.185637254048633,4.854330211402091
1665462629.4984882,13,0,0,0,0,0,3000,1900,0,1,0,0,3,23.271439188724933,6.373364282331152
1665462650.8537388,14,60,0,0,0,0,3000,1900,0,1,0,0,3,24.06216606206518,7.471450793269873
1665462672.2089894,15,66,0,0,0,0,3000,1900,0,1,0,0,3,24.85738070879839,8.567682158873257
1665462693.56424,16,62,0,0,0,0,3000,1900,0,1,0,0,3,25.65758780047373,9.66218484092896
1665462714.9194906,16,60,0,0,0,0,3000,1900,0,1,0,0,3,26.46393536958086,10.753889978647035
1665462736.274741,17,64,0,0,0,0,3000,1900,0,1,0,0,3,27.276027952111964,11.843008179612161
1665462757.6299915,18,60,0,0,0,0,3000,1900,0,1,0,0,3,28.09520760244026,12.9289447783184
1665462778.9852421,18,60,0,0,0,0,3000,1900,0,1,0,0,3,28.922660898680718,14.012334176926723
1665462818.6449933,19,28,0,0,0,0,0,0,0,1,1,0,12,30.48237592733853,16.013166189786826
1665462869.490828,20,0,0,0,0,0,0,0,0,1,0,0,11,32.53314453457924,18.557560834370996
1665462890.8460786,20,0,0,0,0,0,4000,1000,0,1,0,0,0,33.41385230171792,19.617621723750116
1665462912.201329,21,0,0,0,0,0,4000,1000,0,1,0,0,0,34.3076011000244,20.672419036264106
1665462933.5565796,21,0,0,0,0,0,4000,1000,0,1,0,0,0,35.21442598314798,21.721286515810558
1665462954.9118302,21,0,0,0,0,0,4000,1000,0,1,0,0,0,36.13613795421213,22.764024004372903
1665462977.2839975,22,0,0,0,0,0,2827,2304,0,1,0,0,14,37.1176584992244,23.849498228615143
1665462998.6392481,22,50,4,18,42,28,2827,2304,0,1,0,0,14,38.07176849176557,24.877686391216606
1665463019.9944987,22,43,6,19,37,23,2827,2304,0,1,0,0,14,39.04274706078624,25.899110281942477
1665463041.3497493,23,48,5,19,44,29,2827,2304,0,1,0,0,14,40.03249601213946,26.912144214552907
1665463084.0602503,23,42,6,21,36,26,2827,2304,0,1,0,0,14,42.06993057988503,28.9118312873006
1665463105.4155009,24,46,6,20,38,27,2827,2304,0,1,0,0,14,43.12053431186199,29.897488578605202
1665463126.7707515,24,48,6,19,37,25,2827,2304,0,1,0,0,14,44.193108989173766,30.873095106037052
1665463148.126002,24,48,8,23,40,31,2827,2304,0,1,0,0,14,45.289753368667014,31.837664206822048
1665463169.4812527,24,46,7,22,37,29,2827,2304,0,1,0,0,14,46.41089506258976,32.79094250381572
1665463190.8365033,25,41,8,23,32,27,2827,2304,0,1,0,0,14,47.55715410023167,33.731830289290826
1665463212.1917539,25,50,8,22,38,28,2827,2304,0,1,0,0,14,48.731670640838104,34.6607423532236
1665463254.902255,25,40,9,24,34,27,2827,2304,0,1,0,0,14,51.16506314072481,36.47616114629362
1665463276.2575057,26,44,10,27,35,27,2827,2304,0,1,0,0,14,52.42712231252815,37.36155311998029
1665463297.612756,26,43,10,29,38,30,2827,2304,0,1,0,0,14,53.72043900155103,38.23126568682474
1665463318.9680066,26,41,11,29,39,30,2827,2304,0,1,0,0,14,55.04747939958422,39.083245433241686
1665463340.3232572,26,43,13,31,40,30,2827,2304,0,1,0,0,14,56.40785979103021,39.91838153144471
1665463361.6785078,27,44,12,31,42,31,2827,2304,0,1,0,0,14,57.80378571867056,40.734695068819434
1665463383.0337584,27,42,12,31,37,31,2827,2304,0,1,0,0,14,59.23539953575861,41.53137220728498
1665463404.389009,27,39,16,30,35,31,2827,2304,0,1,0,0,14,60.704679537272916,42.30715409764073
1665463425.7442596,27,52,14,37,46,38,2827,2304,0,1,0,0,14,62.21219715055871,43.06117210431045
1665463447.0995102,27,32,15,27,32,29,2827,2304,0,1,0,0,14,63.75737181356679,43.79239014653436
1665463468.4547608,28,53,16,37,42,38,2827,2304,0,1,0,0,14,65.34373053461415,44.49932213051197
1665463489.8100114,28,28,17,29,28,25,2827,2304,0,1,0,0,14,66.96957414457555,45.18142574029204
1665463532.5205123,28,45,17,39,41,36,2827,2304,0,1,0,0,14,70.34286695204975,46.46463667784195
1665463553.875763,28,39,21,35,34,32,2827,2304,0,1,0,0,14,72.08975922902764,47.063609755293285
1665463575.2310135,29,35,22,35,37,35,2827,2304,0,1,0,0,14,73.87857397992019,47.63252607568626
1665463596.5862641,29,34,20,29,33,28,2827,2304,0,1,0,0,14,75.70609235421834,48.16997934830579
1665463639.2967653,29,38,21,35,37,33,2827,2304,0,1,0,0,14,79.47904486367386,49.145556626536326
1665463660.652016,29,38,23,34,37,34,2827,2304,0,1,0,0,14,81.42024568080959,49.58195863791116
1665463703.362517,30,37,24,35,36,34,2827,2304,0,1,0,0,14,85.40646192172761,50.34371836668346
1665463746.073018,30,43,23,38,37,37,2827,2304,0,1,0,0,14,89.51388040942128,50.951401973747224
1665463767.4282687,30,30,24,30,28,29,2827,2304,0,1,0,0,14,91.60594311443649,51.19573939151951
1665463788.7835193,30,32,26,31,30,31,2827,2304,0,1,0,0,14,93.71897343177477,51.39868055870457
1665463810.1387699,30,30,25,30,31,32,2827,2304,0,1,0,0,14,95.84990089210383,51.560865589035785
1665463831.4940205,31,32,24,30,31,31,2827,2304,0,1,0,0,14,97.99373059665362,51.679372381732236
1665463852.849271,31,39,25,36,33,34,2827,2304,0,1,0,0,14,100.14776705322205,51.756308289063234
1665463874.2045217,31,39,25,36,33,34,2827,2304,0,1,0,0,14,102.30746436111829,51.79006063018735
1665463895.5597723,31,49,26,41,40,41,2827,2304,0,1,0,0,14,104.46791373791866,51.78101978746396
1665463916.9150229,31,32,23,31,30,29,2827,2304,0,1,0,0,14,106.62538344750386,51.72918608869459
1665463938.2702734,31,35,25,34,31,34,2827,2304,0,1,0,0,14,108.77564007861268,51.6340285439005
1665463959.6255238,31,45,25,41,39,40,2827,2304,0,1,0,0,14,110.91428988560055,51.49708544277606
1665463980.9807744,32,40,24,35,36,34,2827,2304,0,1,0,0,14,113.03784271404922,51.31743916128879
1665464002.336025,32,34,24,33,32,32,2827,2304,0,1,0,0,14,115.14193637702147,51.09654008365004
1665464045.0465262,32,42,20,37,37,36,2827,2304,0,1,0,0,14,119.27946841879805,50.53428070420762
1665464087.7570274,32,46,22,37,38,36,2827,2304,0,1,0,0,14,123.30171839005563,49.8156401113334
1665464109.112278,32,38,20,35,35,29,2827,2304,0,1,0,0,14,125.26323045594374,49.401095359672965
1665464173.1780295,32,42,20,34,34,32,2827,2304,0,1,0,0,14,130.92822173029163,47.94649949773945
1665464194.5332801,33,52,16,36,36,33,2827,2304,0,1,0,0,14,132.73878736661874,47.39540016011216
1665464215.8885307,33,43,16,32,33,24,2827,2304,0,1,0,0,14,134.5096506587844,46.813994853319755
1665464237.2437813,33,39,17,34,32,29,2827,2304,0,1,0,0,14,136.23929786222547,46.20275319861574
1665464258.599032,33,40,13,28,33,26,2827,2304,0,1,0,0,14,137.9283052475159,45.56319298289543
1665464279.9542825,33,42,15,30,32,27,2827,2304,0,1,0,0,14,139.57745172712023,44.89639513944941
1665464322.6647837,33,40,12,29,33,27,2827,2304,0,1,0,0,14,142.75313443911304,43.48715253789245
1665464344.0200343,33,40,14,27,32,26,2827,2304,0,1,0,0,14,144.28225070700276,42.74656173971145
1665464429.4410365,34,44,10,24,33,25,2827,2304,0,1,0,0,14,150.02198470000877,39.57071147849907
1665464450.796287,34,49,10,22,32,24,2827,2304,0,1,0,0,14,151.36697453160923,38.72782182561573
1665464472.1515377,34,44,9,23,35,24,2827,2304,0,1,0,0,14,152.67902351724976,37.86874651983726
1665464514.8620389,34,41,9,18,27,21,2827,2304,0,1,0,0,14,155.20712992058787,36.10135023546642
1665464536.2172894,34,46,8,19,29,21,2827,2304,0,1,0,0,14,156.42526833176615,35.19569132879333
1665464557.57254,34,44,8,17,29,22,2827,2304,0,1,0,0,14,157.61509336485312,34.27527579158203
1665464578.9277906,34,46,7,19,30,23,2827,2304,0,1,0,0,14,158.7766970744288,33.342175423492
1665464600.2830412,34,49,8,18,28,22,2827,2304,0,1,0,0,14,159.91199961241477,32.396639204386005
1665464621.6382916,34,47,6,17,27,20,2827,2304,0,1,0,0,14,161.02192132396857,31.438902513308005
1665464642.9935422,34,46,6,18,30,23,2827,2304,0,1,0,0,14,162.1078021970954,30.470198865087713
1665464664.3487928,34,48,6,17,29,21,2827,2304,0,1,0,0,14,163.17021709425535,29.49095874573981
1665464685.7040434,34,49,5,16,28,20,2827,2304,0,1,0,0,14,164.21095171822446,28.502053900870376
1665464728.4145446,35,44,6,16,26,20,2827,2304,0,1,0,0,14,166.23070306539495,26.495882540638714
1665464749.7697952,35,48,6,16,24,18,2827,2304,0,1,0,0,14,167.21231145800778,25.480240130117085
1665464771.1250458,35,46,5,15,28,18,2827,2304,0,1,0,0,14,168.17548804915774,24.456502671753764
1665464792.4802964,35,42,5,15,24,17,2827,2304,0,1,0,0,14,169.12205027338783,23.425718258521194
1665464813.835547,35,48,6,16,26,20,2827,2304,0,1,0,0,14,170.052277547696,22.3882538078578
1665464835.1907973,35,44,5,14,26,18,2827,2304,0,1,0,0,14,170.9677966866633,21.34365275921234
1665464856.546048,35,49,6,15,26,18,2827,2304,0,1,0,0,14,171.86892618666,20.293553157980245
1665464877.9012985,35,45,4,14,25,18,2827,2304,0,1,0,0,14,172.75699646715142,19.237412423637437
1665464899.2565491,35,41,6,15,24,16,2827,2304,0,1,0,0,14,173.63245471676316,18.176212558056122
1665464920.6117997,35,47,6,14,23,18,2827,2304,0,1,0,0,14,174.49707610850658,17.109786640693237
1665464941.9670503,35,44,5,12,22,16,2827,2304,0,1,0,0,14,175.35027383552537,16.039245529072737
1665464963.322301,35,43,5,15,25,17,2827,2304,0,1,0,0,14,176.1937215910675,14.964311505676248
1665465006.032802,35,47,5,14,23,17,2827,2304,0,1,0,0,14,177.85337988770974,12.802510523933966
1665465027.3880527,36,42,6,15,24,18,2827,2304,0,1,0,0,14,178.67129585653933,11.717217023718423
1665465070.0985537,36,44,5,14,21,16,2827,2304,0,1,0,0,14,-179.7132284686666,9.537244286230269
1665465091.4538043,36,47,5,13,23,17,2827,2304,0,1,0,0,14,-178.9145611439776,8.443365362455555
1665465112.8090549,36,46,5,14,24,16,2827,2304,0,1,0,0,14,-178.1201572884166,7.347922334063309
1665465134.1643054,36,45,4,13,22,15,2827,2304,0,1,0,0,14,-177.3309257371458,6.250137216738921
1665465155.519556,36,43,6,14,21,16,2827,2304,0,1,0,0,14,-176.54494444604822,5.151252159535271
1665465176.8748066,36,50,6,15,22,17,2827,2304,0,1,0,0,14,-175.76193748162225,4.0508161627693795
1665465198.2300572,36,49,5,14,24,17,2827,2304,0,1,0,0,14,-174.98127154565856,2.9497227742870704
1665465219.5853078,36,47,5,14,22,15,2827,2304,0,1,0,0,14,-174.20229645587912,1.8477450900699957
1665465240.9405584,36,43,5,13,24,17,2827,2304,0,1,0,0,14,-173.42464017378921,0.7455954043874445
1665465262.295809,36,46,4,13,23,16,2827,2304,0,1,0,0,14,-172.64714885943096,-0.35717227115856653
1665465283.6510594,36,44,5,13,22,16,2827,2304,0,1,0,0,14,-171.86933170576486,-1.4596315866683143
1665465305.00631,36,43,4,14,21,15,2827,2304,0,1,0,0,14,-171.09117175771215,-2.561761423549662
1665465326.3615606,36,48,4,13,20,16,2827,2304,0,1,0,0,14,-170.3109893785235,-3.6632989250709462
1665465365.004395,36,19,2,5,9,7,0,0,0,1,1,0,12,-168.8941262112347,-5.653860347851832
1665468000.016418,12,0,0,0,0,0,0,0,0,1,0,1,0,-4.734491958997806,-0.26203517753064626
1665468029.4960985,14,0,0,0,0,0,3000,1900,0,1,0,0,3,-3.660181319231624,1.2612466678179595
1665468050.8434534,15,62,0,0,0,0,3000,1900,0,1,0,0,3,-2.881516547886119,2.363947087081595
1665468072.1908083,16,62,0,0,0,0,3000,1900,0,1,0,0,3,-2.1012881382737554,3.466243578138823
1665468093.538163,16,62,0,0,0,0,3000,1900,0,1,0,0,3,-1.3195860390342138,4.567449770823853
1665468114.8855178,17,62,0,0,0,0,3000,1900,0,1,0,0,3,-0.5345648553090859,5.66805282594447
1665468136.2328727,18,64,0,0,0,0,3000,1900,0,1,0,0,3,0.2536166354062258,6.766637994238191
1665468157.5802276,18,60,0,0,0,0,3000,1900,0,1,0,0,3,1.0452333683577553,7.863602761124867
1665468178.9275825,19,64,0,0,0,0,3000,1900,0,1,0,0,3,1.8419261390035058,8.958814632747654
1665468218.57267,19,28,0,0,0,0,0,0,0,1,1,0,12,3.335753677273725,10.986969910284804
1665468272.4493275,21,0,0,0,0,0,0,0,0,1,0,0,11,5.4029042266303104,13.727295160505143
1665468293.7966824,21,0,0,0,0,0,4000,1000,0,1,0,0,0,6.236462455666189,14.807015159007156
1665468315.1440372,21,0,0,0,0,0,4000,1000,0,1,0,0,0,7.078803843865884,15.88317356974082
1665468336.491392,22,0,0,0,0,0,4000,1000,0,1,0,0,0,7.931221716734871,16.955134934793488
1665468357.8387468,22,0,0,0,0,0,4000,1000,0,1,0,0,0,8.794089202197444,18.02202617316149
1665468380.2026424,22,0,0,0,0,0,2827,2304,0,1,0,0,14,9.71022499555291,19.135309154830463
1665468401.5499973,23,50,5,19,38,27,2827,2304,0,1,0,0,14,10.597592570557298,20.19194240699279
1665468422.8973522,23,54,5,19,40,28,2827,2304,0,1,0,0,14,11.497982467163077,21.243061222169487
1665468444.2447069,23,50,5,18,40,29,2827,2304,0,1,0,0,14,12.412192456899858,22.288311864352206
1665468465.5920618,23,43,6,19,38,26,2827,2304,0,1,0,0,14,13.342056936539617,23.32723735734186
1665468486.9394166,24,45,5,20,38,25,2827,2304,0,1,0,0,14,14.28686077785491,24.358938720706824
1665468508.2867715,24,44,7,20,38,28,2827,2304,0,1,0,0,14,15.249054279614947,25.384044458394087
1665468529.6341264,24,48,6,19,41,27,2827,2304,0,1,0,0,14,16.22871803698962,26.400836550962385
1665468550.981481,24,52,5,19,42,28,2827,2304,0,1,0,0,14,17.227490213015408,27.40913235267344
1665468572.328836,25,48,5,18,39,27,2827,2304,0,1,0,0,14,18.245298741939735,28.40885980566894
1665468593.6761909,25,49,5,19,41,29,2827,2304,0,1,0,0,14,19.28490631661792,29.39889924480753
1665468615.0235457,25,48,7,21,42,30,2827,2304,0,1,0,0,14,20.345830879678594,30.379341974463795
1665468636.3709006,25,47,8,21,40,27,2827,2304,0,1,0,0,14,21.42946461777933,31.349622840593888
1665468657.7182555,26,42,6,19,37,24,2827,2304,0,1,0,0,14,22.537677974701772,32.30823950036648
1665468700.412965,26,46,8,24,40,30,2827,2304,0,1,0,0,14,24.830062549586234,34.18994654155046
1665468721.76032,26,43,8,23,36,26,2827,2304,0,1,0,0,14,26.017193652407936,35.111396228119496
1665468743.1076748,26,45,9,24,41,30,2827,2304,0,1,0,0,14,27.233572432652075,36.01930325071278
1665468764.4550297,27,49,9,23,42,29,2827,2304,0,1,0,0,14,28.479335560836688,36.9120967704061
1665468785.8023846,27,45,8,23,36,27,2827,2304,0,1,0,0,14,29.755880386409665,37.78974454063805
1665468807.1497393,27,48,10,27,40,30,2827,2304,0,1,0,0,14,31.06527255256652,38.650330914230295
1665468828.4970942,27,40,10,30,38,30,2827,2304,0,1,0,0,14,32.40828020344246,39.494388427723855
1665468871.191804,28,37,12,26,31,27,2827,2304,0,1,0,0,14,35.198141811408966,41.12635894462907
1665468892.5391588,28,39,12,29,34,29,2827,2304,0,1,0,0,14,36.647210104969865,41.912954684972135
1665468913.8865137,28,42,14,32,37,31,2827,2304,0,1,0,0,14,38.13481031117812,42.677949472955845
1665468935.2338684,28,41,14,30,35,31,2827,2304,0,1,0,0,14,39.66036379696436,43.42111476315009
1665468956.5812232,28,40,15,32,35,31,2827,2304,0,1,0,0,14,41.224782300867865,44.13994542954689
1665468977.9285781,28,46,15,35,36,33,2827,2304,0,1,0,0,14,42.82927701228394,44.834709245790556
1665469020.623288,29,35,18,30,33,31,2827,2304,0,1,0,0,14,46.15959107655366,46.14588880688969
1665469041.9706428,29,45,19,36,38,36,2827,2304,0,1,0,0,14,47.88558479810076,46.75947197732123
1665469063.3179975,29,34,18,32,32,29,2827,2304,0,1,0,0,14,49.65257678109465,47.3437973022066
1665469084.6653523,29,34,22,30,32,30,2827,2304,0,1,0,0,14,51.459663679577346,47.89691642828874
1665469106.0127072,29,47,19,36,36,33,2827,2304,0,1,0,0,14,53.30567799168019,48.41872122179419
1665469362.1809654,31,37,26,37,32,35,2827,2304,0,1,0,0,14,77.8842023894545,51.77843017263413
1665469383.5283203,31,31,23,29,30,30,2827,2304,0,1,0,0,14,80.04384765725294,51.79074691953938
1665469426.2230299,31,35,24,31,30,31,2827,2304,0,1,0,0,14,84.35618020201377,51.68864528761761
1665469447.5703847,31,34,26,33,32,34,2827,2304,0,1,0,0,14,86.50031759439611,51.573778374271214
1665469490.2650945,31,29,25,30,28,32,2827,2304,0,1,0,0,14,90.74594831621278,51.21663827921451
1665469511.6124494,32,30,24,29,29,28,2827,2304,0,1,0,0,14,92.83893798799991,50.97709726966275
1665469532.9598043,32,43,26,42,41,36,2827,2304,0,1,0,0,14,94.90768948131834,50.69656101731837
1665469554.307159,32,43,26,39,38,38,2827,2304,0,1,0,0,14,96.94995181957233,50.37689505500163
1665469575.6545138,32,42,23,39,36,35,2827,2304,0,1,0,0,14,98.96099534784524,50.01852878942238
1665469597.0018687,32,40,23,37,36,36,2827,2304,0,1,0,0,14,100.93980626979187,49.6228646339496
1665469618.3492236,32,31,21,30,26,27,2827,2304,0,1,0,0,14,102.88430817705274,49.190622959865976
1665469639.6965785,32,39,21,35,35,31,2827,2304,0,1,0,0,14,104.7916768893368,48.72328134350248
1665469703.738643,32,35,19,31,31,29,2827,2304,0,1,0,0,14,110.28398696709628,47.12344887874548
1665469725.0859978,32,54,19,40,43,39,2827,2304,0,1,0,0,14,112.0347458313057,46.52783702018819
1665469746.4333527,33,39,18,32,33,28,2827,2304,0,1,0,0,14,113.74401263101551,45.903005468008566
1665469767.7807076,33,41,18,31,34,30,2827,2304,0,1,0,0,14,115.41354558311083,45.25071217726494
1665469789.1280622,33,55,16,34,38,31,2827,2304,0,1,0,0,14,117.04203518083449,44.57237233895209
1665469810.4754171,33,45,14,32,35,31,2827,2304,0,1,0,0,14,118.63118433550798,43.86830321920777
