seq_nr,entry_nr,script_nr,data,timestamp
59,1,3,b'\x00\x00\x00\x009\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xcc',2022-03-09T02:09:00.258109
60,2,3,b'\x00\x00\x00\x009\xff\xff\xff\xff\xff\xff\xff\x00\x00\x00\xcc',2022-03-09T02:09:00.258109
61,3,3,b'\x00\x00\x00\x00?\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x88',2022-03-09T02:09:00.258109
