"Date/Time (UTC)","SMA"
"2021-10-30 13:28:14",420.096
"2021-10-30 16:10:16",420.093
"2021-10-30 17:48:45",420.091
"2021-10-31 02:48:50",420.077
"2021-10-31 04:26:09",420.074
"2021-10-31 12:36:29",420.061
"2021-10-31 17:01:38",420.053
"2021-10-31 18:38:19",420.051
"2021-11-01 02:00:13",420.037
"2021-11-01 05:46:22",420.029
"2021-11-01 11:25:25",420.015
"2021-11-01 11:48:07",420.014
"2021-11-01 16:23:09",419.999
"2021-11-01 23:23:01",419.986
"2021-11-02 09:09:43",419.966
"2021-11-02 13:32:16",419.954
"2021-11-02 15:18:35",419.949
"2021-11-02 16:55:01",419.946
"2021-11-03 00:27:30",419.932
"2021-11-03 13:12:48",419.912
"2021-11-03 16:16:59",419.904
"2021-11-03 21:53:22",419.894
"2021-11-04 01:16:02",419.882
"2021-11-04 02:52:41",419.879
"2021-11-04 03:22:30",419.878
"2021-11-04 10:46:53",419.866
"2021-11-04 17:05:17",419.855
"2021-11-05 00:30:06",419.841
"2021-11-05 13:02:03",419.814
"2021-11-05 21:52:46",419.795
"2021-11-05 23:41:56",419.791
"2021-11-06 09:07:01",419.772
"2021-11-06 14:04:32",419.761
"2021-11-06 15:31:51",419.759
"2021-11-06 21:51:24",419.748
"2021-11-06 22:54:50",419.746
"2021-11-07 00:31:00",419.743
"2021-11-07 05:09:52",419.737
"2021-11-07 08:23:55",419.734
"2021-11-07 13:18:01",419.739
"2021-11-07 14:43:39",419.729
"2021-11-07 21:50:01",419.75
"2021-11-08 01:51:09",419.735
"2021-11-08 04:32:17",419.734
"2021-11-08 13:56:14",419.71
"2021-11-08 21:08:55",419.717
"2021-11-09 02:09:29",419.778
"2021-11-09 05:20:13",419.869
"2021-11-09 09:47:50",419.732
"2021-11-09 13:17:33",419.693
"2021-11-09 17:43:09",419.689
"2021-11-09 22:09:40",419.683
"2021-11-10 12:28:53",419.69
"2021-11-10 15:32:55",419.678
"2021-11-11 02:09:54",421.218
"2021-11-11 03:46:11",421.225
"2021-11-11 08:21:58",421.062
"2021-11-11 10:05:45",421.056
"2021-11-11 14:46:02",420.95
"2021-11-12 01:28:13",420.966
"2021-11-12 02:59:51",420.932
"2021-11-12 04:35:14",420.925
"2021-11-12 09:02:58",420.934
"2021-11-12 12:26:53",420.965
"2021-11-12 13:59:43",420.938
"2021-11-12 19:29:49",420.932
"2021-11-13 02:12:28",420.98
"2021-11-13 11:45:34",420.859
"2021-11-13 13:13:25",420.884
"2021-11-13 20:36:17",420.883
"2021-11-14 02:52:34",421.067
"2021-11-14 04:30:25",420.97
"2021-11-14 09:24:43",420.861
"2021-11-14 12:28:13",420.904
"2021-11-14 17:57:27",420.905
"2021-11-14 21:26:34",420.908
"2021-11-15 02:15:36",420.891
"2021-11-15 08:34:39",420.892
"2021-11-15 11:39:32",420.888
"2021-11-15 17:57:09",420.884
"2021-11-15 20:43:34",420.876
"2021-11-16 01:27:08",420.875
"2021-11-16 10:53:08",420.874
"2021-11-16 12:28:09",420.873
"2021-11-16 17:14:43",420.872
"2021-11-16 21:27:28",420.87
"2021-11-17 11:42:21",420.858
"2021-11-17 19:05:38",420.851
"2021-11-17 22:05:36",420.852
"2021-11-18 01:30:53",420.851
"2021-11-18 06:28:48",420.848
"2021-11-18 09:26:31",420.846
"2021-11-18 10:55:31",420.844
"2021-11-18 16:30:27",420.843
"2021-11-18 21:32:08",420.84
"2021-11-19 02:11:45",420.948
"2021-11-19 04:54:50",420.893
"2021-11-19 08:39:06",420.812
"2021-11-19 11:30:49",420.805
"2021-11-19 17:16:53",420.8
"2021-11-20 01:32:59",420.824
"2021-11-20 10:34:30",420.821
"2021-11-20 21:31:49",420.801
"2021-11-21 02:15:07",420.801
"2021-11-21 14:07:20",420.77
"2021-11-21 15:41:40",420.769
"2021-11-21 22:11:25",420.781
"2021-11-22 14:08:53",420.811
"2021-11-23 02:17:05",420.782
"2021-11-23 08:36:39",420.7
"2021-11-23 16:00:57",420.728
"2021-11-24 03:26:15",420.724
"2021-11-24 04:47:17",420.725
"2021-11-24 07:50:09",420.721
"2021-11-24 16:51:29",420.712
"2021-11-24 21:38:41",420.708
"2021-11-25 02:35:47",420.705
"2021-11-25 13:24:21",420.711
"2021-11-25 20:51:40",420.675
"2021-11-26 01:49:01",420.683
"2021-11-26 04:47:53",420.566
"2021-11-26 07:52:26",420.551
"2021-11-26 12:37:17",420.539
"2021-11-26 18:32:33",420.586
"2021-11-26 21:39:41",420.586
"2021-11-27 02:16:07",420.583
"2021-11-27 07:04:59",420.579
"2021-11-27 07:04:59",420.576
"2021-11-27 16:05:05",420.569
"2021-11-27 20:53:51",420.56
"2021-11-28 01:52:44",420.55
"2021-11-28 04:48:24",420.542
"2021-11-28 12:39:19",420.53
"2021-11-28 16:55:22",420.523
"2021-11-28 21:42:54",420.518
"2021-11-29 02:19:08",420.515
"2021-11-29 04:03:21",420.515
"2021-11-29 07:07:35",420.52
"2021-11-29 11:53:28",420.518
"2021-11-29 11:53:28",420.516
"2021-11-30 04:50:51",420.495
"2021-11-30 06:20:40",420.494
"2021-12-01 00:51:08",420.476
"2021-12-01 04:04:09",420.472
"2021-12-01 08:31:29",420.468
"2021-12-01 11:53:39",420.465
"2021-12-01 22:22:27",420.455
"2021-12-02 00:03:28",420.453
"2021-12-02 11:07:31",420.442
"2021-12-02 16:59:10",420.434
"2021-12-03 01:46:48",420.424
"2021-12-03 02:33:41",420.421
"2021-12-03 11:56:14",420.257
"2021-12-03 20:52:54",419.95
"2021-12-03 22:47:01",419.903
"2021-12-04 01:27:14",419.847
"2021-12-04 04:40:17",419.833
"2021-12-04 13:47:49",419.834
"2021-12-04 15:25:50",419.837
"2021-12-04 17:17:08",419.863
"2021-12-04 21:38:15",419.905
"2021-12-04 22:50:01",419.85
"2021-12-05 01:48:41",419.849
"2021-12-05 04:03:58",419.847
"2021-12-05 10:21:53",419.843
"2021-12-05 13:01:03",419.825
"2021-12-05 16:13:18",419.834
"2021-12-05 22:02:21",419.835
"2021-12-06 01:34:59",419.831
"2021-12-06 03:14:07",419.829
"2021-12-06 09:35:01",419.807
"2021-12-06 12:15:10",419.805
"2021-12-06 18:38:24",419.809
"2021-12-06 22:01:21",419.813
"2021-12-07 02:33:52",419.814
"2021-12-07 08:48:37",419.811
"2021-12-07 17:51:16",419.815
"2021-12-07 22:51:55",419.821
"2021-12-08 01:37:40",419.81
"2021-12-08 04:35:16",419.801
"2021-12-08 10:38:34",419.798
"2021-12-08 13:50:29",419.805
"2021-12-08 21:17:39",419.794
"2021-12-09 00:58:55",419.795
"2021-12-09 02:28:15",419.794
"2021-12-09 09:51:55",419.798
"2021-12-09 14:23:41",419.789
"2021-12-09 16:16:54",419.79
"2021-12-09 21:14:09",419.797
"2021-12-10 12:18:08",419.779
"2021-12-10 15:28:17",419.778
"2021-12-10 17:05:53",419.779
"2021-12-11 13:07:08",419.771
"2021-12-11 16:18:35",419.773
"2021-12-12 01:43:37",419.772
"2021-12-12 08:01:37",419.772
"2021-12-12 09:07:09",419.773
"2021-12-12 10:40:45",419.773
"2021-12-12 15:30:53",419.771
"2021-12-12 21:33:46",419.771
"2021-12-13 00:55:52",419.77
"2021-12-13 08:19:24",419.769
"2021-12-13 13:08:01",419.765
"2021-12-13 16:19:52",419.756
"2021-12-13 21:03:17",419.753
"2021-12-14 00:08:11",419.76
"2021-12-14 06:29:46",419.756
"2021-12-14 13:56:51",419.753
"2021-12-14 17:04:03",419.751
"2021-12-14 21:55:27",419.746
"2021-12-15 00:57:21",419.746
"2021-12-15 08:20:53",419.74
"2021-12-15 16:13:59",419.739
"2021-12-15 21:05:29",419.735
"2021-12-16 00:10:10",419.734
"2021-12-16 05:45:04",419.732
"2021-12-16 07:33:45",419.731
"2021-12-16 13:48:49",419.728
"2021-12-16 15:26:20",419.727
"2021-12-17 05:40:11",419.718
"2021-12-17 08:23:01",419.714
"2021-12-17 15:55:55",419.706
"2021-12-17 22:35:54",419.689
"2021-12-17 22:35:54",419.682
"2021-12-18 04:57:06",419.68
"2021-12-18 05:45:58",419.666
"2021-12-18 09:13:02",419.651
"2021-12-18 10:34:49",419.649
"2021-12-18 13:40:07",419.638
"2021-12-18 17:05:26",419.578
"2021-12-18 20:20:03",419.577
"2021-12-18 23:24:26",419.612
"2021-12-19 09:47:30",419.627
"2021-12-19 13:12:44",419.736
"2021-12-19 17:38:06",419.598
"2021-12-19 21:08:24",419.577
"2021-12-20 09:01:32",419.589
"2021-12-20 13:53:22",419.602
"2021-12-20 17:23:54",419.599
"2021-12-20 20:25:45",419.593
"2021-12-21 03:18:34",419.582
"2021-12-21 11:38:15",419.562
"2021-12-21 13:13:59",419.561
"2021-12-21 16:41:24",419.547
"2021-12-21 21:02:08",419.535
"2021-12-21 21:02:08",419.535
"2021-12-22 04:12:00",419.53
"2021-12-22 13:44:12",419.518
"2021-12-22 15:00:38",419.507
"2021-12-22 16:58:31",419.51
"2021-12-22 21:52:08",419.492
"2021-12-23 03:25:24",419.473
"2021-12-23 11:39:39",419.459
"2021-12-23 14:14:33",419.456
"2021-12-23 19:19:18",419.445
"2021-12-23 21:04:42",419.441
"2021-12-23 21:04:42",419.441
"2021-12-24 04:27:39",419.422
"2021-12-24 10:55:59",417.973
"2021-12-24 14:15:00",417.611
"2021-12-24 14:15:00",417.526
"2021-12-24 16:54:28",417.46
"2021-12-24 20:15:48",417.416
"2021-12-25 01:46:01",417.457
"2021-12-25 03:39:46",417.472
"2021-12-25 09:54:17",417.49
"2021-12-25 14:41:14",417.496
"2021-12-25 16:23:37",417.487
"2021-12-25 19:27:50",417.42
"2021-12-26 04:29:04",417.482
"2021-12-26 12:21:05",417.504
"2021-12-26 14:15:29",417.365
"2021-12-26 17:10:06",417.379
"2021-12-26 21:38:13",417.414
"2021-12-27 01:47:45",417.491
"2021-12-27 03:39:41",417.494
"2021-12-27 19:28:30",417.399
"2021-12-28 00:56:49",417.411
"2021-12-28 04:28:12",417.373
"2021-12-28 09:06:39",417.386
"2021-12-28 13:58:11",417.38
"2021-12-28 17:10:50",417.374
"2021-12-28 18:40:00",417.371
"2021-12-29 00:10:16",417.363
"2021-12-29 03:37:50",417.357
"2021-12-29 08:27:53",417.348
"2021-12-29 13:27:32",417.34
"2021-12-29 17:47:50",417.33
"2021-12-30 04:28:59",417.311
"2021-12-30 13:58:26",417.292
"2021-12-30 18:40:27",417.281
"2021-12-31 00:09:41",417.271
"2021-12-31 05:16:46",417.262
"2021-12-31 08:28:17",417.26
"2021-12-31 13:29:10",417.254
"2021-12-31 16:22:46",417.249
"2021-12-31 17:52:29",417.247
"2022-01-01 01:15:49",417.236
"2022-01-01 04:57:38",417.235
"2022-01-01 09:08:02",417.301
"2022-01-01 13:58:42",417.196
"2022-01-01 17:03:37",417.188
"2022-01-01 22:35:28",417.182
"2022-01-02 00:28:34",417.187
"2022-01-02 04:10:01",417.182
"2022-01-02 08:27:38",417.193
"2022-01-02 13:10:41",417.189
"2022-01-02 16:16:24",417.181
"2022-01-02 23:21:27",417.167
"2022-01-03 01:17:08",417.175
"2022-01-03 09:11:03",417.155
"2022-01-03 13:48:16",417.149
"2022-01-03 15:26:41",417.146
"2022-01-04 00:27:36",417.133
"2022-01-04 02:33:37",417.13
"2022-01-04 05:04:43",417.133
"2022-01-04 09:56:56",417.136
"2022-01-04 13:10:32",417.132
"2022-01-04 16:16:21",417.128
"2022-01-04 21:47:51",417.122
"2022-01-05 01:49:15",417.117
"2022-01-05 04:27:25",417.116
"2022-01-05 04:27:25",417.115
"2022-01-05 09:07:46",417.114
"2022-01-05 14:02:00",417.111
"2022-01-05 15:27:46",417.11
"2022-01-05 20:58:29",417.104
"2022-01-06 00:27:26",417.1
"2022-01-06 03:39:44",417.143
"2022-01-06 08:20:01",417.136
"2022-01-06 13:10:06",417.109
"2022-01-06 21:46:57",417.092
"2022-01-07 01:16:33",417.088
"2022-01-07 05:55:56",417.089
"2022-01-07 09:04:24",417.086
"2022-01-07 12:24:36",417.087
"2022-01-07 13:59:28",417.086
"2022-01-07 15:28:42",417.084
"2022-01-07 21:00:56",417.082
"2022-01-07 22:51:05",417.082
"2022-01-08 03:40:05",417.082
"2022-01-08 14:32:15",417.08
"2022-01-08 16:13:56",417.08
"2022-01-09 02:52:11",417.076
"2022-01-09 09:31:49",417.075
"2022-01-09 12:23:24",417.074
"2022-01-09 13:52:04",417.073
"2022-01-09 19:22:18",417.071
"2022-01-09 21:16:25",417.069
"2022-01-10 02:03:55",417.062
"2022-01-10 05:07:00",417.061
"2022-01-10 08:37:44",417.058
"2022-01-10 13:03:23",417.052
"2022-01-10 16:15:25",417.05
"2022-01-10 20:12:03",417.047
"2022-01-11 01:16:25",417.032
"2022-01-11 05:50:13",417.038
"2022-01-11 09:10:29",417.032
"2022-01-11 13:51:48",417.026
"2022-01-11 17:48:30",417.022
"2022-01-11 21:15:04",417.02
"2022-01-12 01:46:54",417.016
"2022-01-12 12:55:55",417.007
"2022-01-12 13:04:14",417.007
"2022-01-13 04:19:37",418.416
"2022-01-13 04:20:35",418.527
"2022-01-13 07:48:56",418.346
"2022-01-13 13:38:02",418.243
"2022-01-13 21:15:15",418.246
"2022-01-14 02:03:56",418.235
"2022-01-14 04:49:07",418.256
"2022-01-14 11:27:38",418.171
"2022-01-14 13:03:55",418.207
"2022-01-14 13:03:55",418.179
"2022-01-14 16:59:19",418.21
"2022-01-14 20:25:43",418.215
"2022-01-15 02:52:10",418.209
"2022-01-15 05:35:00",418.216
"2022-01-15 10:40:24",418.199
"2022-01-15 12:16:32",418.197
"2022-01-15 17:01:50",418.195
"2022-01-15 21:14:38",418.127
"2022-01-16 03:33:10",418.296
"2022-01-16 11:29:20",418.14
"2022-01-16 18:37:06",418.181
"2022-01-16 20:28:08",418.123
"2022-01-17 01:15:25",418.108
"2022-01-17 10:40:23",418.069
"2022-01-17 17:01:21",418.113
"2022-01-17 21:17:38",418.095
"2022-01-18 02:04:51",418.092
"2022-01-18 04:42:09",418.089
"2022-01-18 09:52:47",418.082
"2022-01-18 11:28:29",418.073
"2022-01-18 17:00:23",418.079
"2022-01-18 21:52:40",418.062
"2022-01-19 02:45:47",418.065
"2022-01-19 04:38:35",418.064
"2022-01-19 09:13:06",418.05
"2022-01-19 12:03:33",418.042
"2022-01-19 16:11:28",418.104
"2022-01-19 16:11:28",418.1
"2022-01-19 21:18:37",418.002
"2022-01-20 00:33:00",418.027
"2022-01-20 05:30:20",417.968
"2022-01-20 09:54:27",417.969
"2022-01-20 17:17:18",417.988
"2022-01-21 02:42:13",418.099
"2022-01-21 13:47:57",417.83
"2022-01-21 16:29:57",417.9
"2022-01-21 21:18:36",417.989
"2022-01-22 05:12:51",417.96
"2022-01-22 09:53:14",417.928
"2022-01-22 13:48:27",417.921
"2022-01-22 17:16:20",417.917
"2022-01-22 21:57:10",417.913
"2022-01-23 02:16:38",417.909
"2022-01-23 04:40:28",417.907
"2022-01-23 09:06:47",417.902
"2022-01-23 10:24:53",417.898
"2022-01-23 13:52:09",417.893
"2022-01-23 21:18:30",417.882
"2022-01-24 01:54:54",417.876
"2022-01-24 03:36:23",417.873
"2022-01-24 11:16:13",417.86
"2022-01-24 11:16:13",417.858
"2022-01-25 01:10:49",417.834
"2022-01-25 04:27:08",417.826
"2022-01-25 07:30:16",417.762
"2022-01-25 13:51:42",417.804
"2022-01-25 18:07:30",417.791
"2022-01-25 21:18:23",417.791
"2022-01-25 22:54:33",417.787
"2022-01-26 02:01:35",417.765
"2022-01-26 05:12:42",417.708
"2022-01-26 08:19:10",417.7
"2022-01-26 13:04:08",417.768
"2022-01-26 13:50:07",417.764
"2022-01-26 17:20:56",417.762
"2022-01-26 22:06:49",417.732
"2022-01-27 02:21:37",417.72
"2022-01-27 12:16:54",417.705
"2022-01-27 18:07:53",417.693
"2022-01-28 05:14:02",417.675
"2022-01-28 13:00:20",417.661
"2022-01-28 20:31:51",417.65
"2022-01-29 01:31:48",417.643
"2022-01-29 04:28:17",417.617
"2022-01-29 05:46:35",417.608
"2022-01-29 12:12:23",417.594
"2022-01-29 13:02:08",417.631
"2022-01-29 14:53:40",417.62
"2022-01-29 16:31:03",417.617
"2022-01-29 19:42:12",417.613
"2022-01-29 22:42:42",417.611
"2022-01-29 22:48:33",417.618
"2022-01-30 02:02:33",417.607
"2022-01-30 04:57:58",417.601
"2022-01-30 06:43:22",417.601
"2022-01-30 12:16:58",417.595
"2022-01-31 02:49:18",417.57
"2022-01-31 04:28:09",417.568
"2022-01-31 05:55:31",417.566
"2022-01-31 13:18:53",417.555
"2022-01-31 17:50:36",417.549
"2022-01-31 22:32:21",417.546
"2022-02-01 02:02:35",417.542
"2022-02-01 04:58:27",417.539
"2022-02-01 12:29:53",417.528
"2022-02-01 14:06:52",417.525
"2022-02-01 21:59:39",417.515
"2022-02-02 02:50:21",417.506
"2022-02-02 10:40:03",417.495
"2022-02-02 13:18:55",417.49
"2022-02-02 16:32:10",417.484
"2022-02-03 02:06:02",417.468
"2022-02-03 04:43:54",417.463
"2022-02-03 09:52:28",417.465
"2022-02-03 14:09:38",417.45
"2022-02-03 17:19:29",417.448
"2022-02-04 02:51:11",417.437
"2022-02-04 05:50:48",417.443
"2022-02-04 11:41:45",417.424
"2022-02-04 13:19:34",417.435
"2022-02-04 16:33:09",417.425
"2022-02-04 22:20:43",417.412
"2022-02-05 05:05:40",417.375
"2022-02-05 12:31:03",417.372
"2022-02-05 18:49:06",417.366
"2022-02-05 22:02:35",417.365
"2022-02-06 01:13:50",417.36
"2022-02-06 05:52:28",417.351
"2022-02-06 11:41:43",417.337
"2022-02-06 16:31:39",417.327
"2022-02-06 21:28:50",417.316
"2022-02-07 01:55:39",417.305
"2022-02-07 06:41:39",417.295
"2022-02-07 09:04:51",417.291
"2022-02-07 15:43:36",417.36
"2022-02-07 17:19:38",417.368
"2022-02-07 22:18:08",417.275
"2022-02-08 07:28:33",417.255
"2022-02-08 13:20:00",417.852
"2022-02-08 16:30:55",417.822
"2022-02-08 21:31:30",417.765
"2022-02-09 00:26:17",417.641
"2022-02-09 01:46:22",417.615
"2022-02-09 08:15:54",417.695
"2022-02-09 14:07:32",417.657
"2022-02-09 15:43:51",417.666
"2022-02-10 00:58:47",417.626
"2022-02-10 07:28:34",417.642
"2022-02-10 13:19:06",417.626
"2022-02-11 00:27:13",417.61
"2022-02-11 07:30:07",417.597
"2022-02-11 09:19:48",417.594
"2022-02-11 14:07:15",417.581
"2022-02-11 17:06:33",417.576
"2022-02-11 22:02:25",417.505
"2022-02-12 01:08:16",417.555
"2022-02-12 01:08:16",417.46
"2022-02-12 13:24:12",417.501
"2022-02-12 16:23:53",417.511
"2022-02-12 21:15:18",417.504
"2022-02-13 00:19:51",417.496
"2022-02-13 06:40:05",417.482
"2022-02-13 09:19:33",417.475
"2022-02-13 13:57:46",417.462
"2022-02-13 17:12:13",417.451
"2022-02-13 22:02:18",417.435
"2022-02-13 23:33:18",417.431
"2022-02-14 05:52:56",417.416
"2022-02-14 08:33:06",417.408
"2022-02-14 13:21:25",417.396
"2022-02-14 18:24:13",417.385
"2022-02-15 00:20:19",417.37
"2022-02-15 05:49:53",417.358
"2022-02-15 10:39:32",417.347
"2022-02-15 14:06:57",417.341
"2022-02-15 22:02:42",417.331
"2022-02-16 00:54:40",417.327
"2022-02-16 13:19:16",417.306
"2022-02-16 17:33:23",417.303
"2022-02-16 21:05:35",417.299
"2022-02-17 06:09:00",417.284
"2022-02-17 12:32:55",417.271
"2022-02-17 17:09:24",417.262
"2022-02-17 20:17:24",417.251
"2022-02-18 00:54:29",417.24
"2022-02-18 06:57:08",417.218
"2022-02-18 11:33:45",417.203
"2022-02-18 13:20:07",417.197
"2022-02-18 17:29:56",417.183
"2022-02-18 21:15:57",417.166
"2022-02-18 22:44:31",417.162
"2022-02-19 09:17:07",417.136
"2022-02-19 14:00:27",417.206
"2022-02-19 17:14:30",417.07
"2022-02-19 21:47:47",417.108
"2022-02-20 04:16:33",417.154
"2022-02-20 10:12:17",417.144
"2022-02-20 13:11:47",417.27
"2022-02-20 14:48:39",417.043
"2022-02-20 16:28:11",417.076
"2022-02-20 21:07:45",417.051
"2022-02-20 21:07:45",417.034
"2022-02-21 06:05:28",417.035
"2022-02-21 10:55:22",417.096
"2022-02-21 14:01:10",417.096
"2022-02-21 15:38:18",417.07
"2022-02-21 21:42:28",417.066
"2022-02-22 01:03:43",417.06
"2022-02-22 02:41:25",417.052
"2022-02-22 08:32:34",417.04
"2022-02-22 13:06:31",417.031
"2022-02-22 16:20:11",417.023
"2022-02-22 21:09:19",417.012
"2022-02-23 01:53:06",417.004
"2022-02-23 04:30:29",416.997
"2022-02-23 09:19:23",416.99
"2022-02-23 13:54:19",416.982
"2022-02-23 17:14:35",416.977
"2022-02-23 20:20:31",416.977
"2022-02-24 02:39:55",416.976
"2022-02-24 03:43:31",416.977
"2022-02-24 14:20:51",416.946
"2022-02-24 19:31:23",416.941
"2022-02-24 22:29:34",416.935
"2022-02-25 04:31:04",416.925
"2022-02-25 10:55:41",416.916
"2022-02-25 15:38:57",416.907
"2022-02-25 18:43:54",416.902
"2022-02-25 21:41:36",416.899
"2022-02-26 01:04:21",416.893
"2022-02-26 05:18:44",418.331
"2022-02-26 08:30:44",418.457
"2022-02-26 12:43:52",418.309
"2022-02-26 14:51:15",418.242
"2022-02-26 19:31:57",418.209
"2022-02-27 00:15:55",418.232
"2022-02-27 02:55:21",418.234
"2022-02-27 08:59:55",418.247
"2022-02-27 13:49:59",418.238
"2022-02-27 17:15:07",418.233
"2022-02-28 01:03:59",418.213
"2022-02-28 02:07:47",418.21
"2022-02-28 03:44:34",418.198
"2022-02-28 08:32:44",418.189
"2022-02-28 13:14:17",418.181
"2022-02-28 17:56:02",418.117
"2022-03-01 01:20:25",418.094
"2022-03-01 05:04:02",418.122
"2022-03-01 09:20:21",418.134
"2022-03-01 13:36:19",418.125
"2022-03-01 14:05:02",418.124
"2022-03-01 17:12:11",418.115
"2022-03-01 18:44:29",418.111
"2022-03-02 05:02:53",418.089
"2022-03-02 13:16:48",418.078
"2022-03-02 13:16:48",418.072
"2022-03-02 17:57:04",418.068
"2022-03-03 01:20:37",418.053
"2022-03-03 05:03:29",418.046
"2022-03-03 09:12:54",418.041
"2022-03-03 14:06:36",418.041
"2022-03-03 15:39:52",418.038
"2022-03-03 16:59:58",418.035
"2022-03-04 00:31:01",418.016
"2022-03-04 05:22:34",418.01
"2022-03-04 08:33:48",418.006
"2022-03-04 13:18:11",417.999
"2022-03-04 16:11:53",417.996
"2022-03-05 01:18:58",417.981
"2022-03-05 06:08:52",417.971
"2022-03-05 09:09:44",417.966
"2022-03-05 14:07:52",417.957
"2022-03-05 14:07:52",417.957
"2022-03-05 15:24:24",417.955
"2022-03-06 00:31:14",417.939
"2022-03-06 03:50:12",417.932
"2022-03-06 11:09:46",417.914
"2022-03-06 13:18:36",417.909
"2022-03-06 14:54:24",417.906
"2022-03-06 14:54:24",417.906
"2022-03-07 01:22:03",417.886
"2022-03-07 04:22:55",417.881
"2022-03-07 10:53:07",417.869
"2022-03-07 12:32:06",417.866
"2022-03-07 14:05:39",417.861
"2022-03-07 15:25:44",417.858
"2022-03-07 21:06:42",417.85
"2022-03-08 00:37:42",417.843
"2022-03-08 05:22:06",417.833
"2022-03-08 09:34:27",417.829
"2022-03-08 14:36:40",417.82
"2022-03-09 01:51:32",417.799
"2022-03-09 06:01:51",417.791
"2022-03-09 10:52:27",417.788
"2022-03-09 13:48:59",417.784
"2022-03-09 23:01:17",417.768
"2022-03-10 02:15:00",417.763
"2022-03-10 03:46:20",417.761
"2022-03-10 08:26:52",417.755
"2022-03-10 13:19:09",417.747
"2022-03-10 19:30:35",417.736
"2022-03-11 02:42:46",417.726
"2022-03-11 04:27:31",417.724
"2022-03-11 10:56:43",417.718
"2022-03-11 13:51:26",417.713
"2022-03-11 21:22:22",417.711
"2022-03-12 03:37:02",418.717
"2022-03-12 03:37:02",418.706
"2022-03-12 05:13:48",418.677
"2022-03-12 10:06:01",418.498
"2022-03-12 13:01:27",418.492
"2022-03-12 18:43:39",418.52
"2022-03-13 01:22:22",418.516
"2022-03-13 04:34:28",418.526
"2022-03-13 09:17:53",418.517
"2022-03-13 21:21:01",418.49
"2022-03-14 00:35:12",418.484
"2022-03-14 05:15:56",418.487
"2022-03-14 10:06:36",418.474
"2022-03-14 11:43:16",418.471
"2022-03-14 18:40:49",418.456
"2022-03-14 22:11:48",418.449
"2022-03-15 01:23:26",418.44
"2022-03-15 04:27:51",418.438
"2022-03-15 09:19:12",418.427
"2022-03-15 12:23:46",418.419
"2022-03-15 19:47:48",418.403
"2022-03-15 23:00:27",418.394
"2022-03-16 00:35:17",418.391
"2022-03-16 07:10:09",418.378
"2022-03-16 08:31:21",418.375
"2022-03-16 11:36:04",418.363
"2022-03-16 18:48:06",418.354
"2022-03-16 23:49:13",418.349
"2022-03-17 01:14:14",418.342
"2022-03-17 05:45:21",418.335
"2022-03-17 09:23:10",418.327
"2022-03-17 12:24:54",418.321
"2022-03-18 00:37:03",418.304
"2022-03-18 05:11:41",418.299
"2022-03-18 11:37:17",418.292
"2022-03-18 15:32:14",418.286
"2022-03-18 17:55:36",418.282
"2022-03-18 22:17:43",418.278
"2022-03-19 01:18:32",418.279
"2022-03-19 04:50:04",418.284
"2022-03-19 09:20:16",418.281
"2022-03-19 10:50:00",418.281
"2022-03-19 10:50:00",418.281
"2022-03-19 16:21:43",418.277
"2022-03-19 17:10:26",418.277
"2022-03-19 19:48:55",418.274
"2022-03-19 21:25:57",418.275
"2022-03-20 00:38:15",418.277
"2022-03-20 04:52:15",418.279
"2022-03-20 10:01:58",418.278
"2022-03-20 17:12:39",418.273
"2022-03-20 22:00:50",418.266
"2022-03-21 01:25:48",418.264
"2022-03-21 04:50:42",418.259
"2022-03-21 09:13:35",418.253
"2022-03-21 12:12:11",418.251
"2022-03-21 16:19:19",418.246
"2022-03-21 21:26:52",418.239
"2022-03-22 03:36:55",418.211
"2022-03-22 06:57:33",418.204
"2022-03-22 09:48:35",418.2
"2022-03-22 10:02:32",418.2
"2022-03-22 17:25:55",418.191
"2022-03-22 20:38:48",418.195
"2022-03-22 23:49:27",418.182
"2022-03-23 06:09:45",418.171
"2022-03-23 09:14:18",418.164
"2022-03-23 18:14:06",418.15
"2022-03-23 21:09:32",418.146
"2022-03-23 23:03:24",418.144
"2022-03-24 00:39:26",418.141
"2022-03-24 03:46:04",418.124
"2022-03-24 08:27:13",418.122
"2022-03-24 13:10:26",418.114
"2022-03-24 22:17:27",418.093
"2022-03-25 02:57:21",418.082
"2022-03-25 21:08:34",418.039
"2022-03-25 22:42:57",418.036
"2022-03-26 00:32:13",418.033
"2022-03-26 04:34:25",418.023
"2022-03-26 05:23:53",418.021
"2022-03-26 13:11:36",418.005
"2022-03-26 17:29:09",417.996
"2022-03-26 20:38:49",417.991
"2022-03-27 01:38:08",417.982
"2022-03-27 07:39:34",417.97
"2022-03-27 13:08:21",417.959
"2022-03-27 16:39:03",417.952
"2022-03-27 21:27:24",417.941
"2022-03-28 00:32:01",417.927
"2022-03-28 13:12:28",417.894
"2022-03-28 15:49:15",417.888
"2022-03-29 01:14:33",417.836
"2022-03-29 06:07:38",417.811
"2022-03-29 12:24:11",417.793
"2022-03-29 17:58:08",417.764
"2022-03-29 21:28:02",417.771
"2022-03-30 02:10:08",417.754
"2022-03-30 06:53:08",417.738
"2022-03-30 12:28:55",417.728
"2022-03-30 17:24:59",417.711
"2022-03-30 19:06:14",417.7
"2022-03-30 21:56:24",417.683
"2022-03-31 05:56:03",417.55
"2022-03-31 12:22:13",417.512
"2022-03-31 13:28:36",417.51
