 26571.02152778,  3.665376E+02, -4.555685E+01,  29.767444,   2.501163,  90.000000
 26571.02222222,  3.672317E+02, -4.728262E+01,  34.618176,   2.841212,  90.000000
 26571.02291667,  3.678480E+02, -4.876657E+01,  39.785700,   3.202380,  90.000000
 26571.02361111,  3.683773E+02, -4.998131E+01,  45.250181,   3.583345,  90.000000
 26571.02430556,  3.688117E+02, -5.090136E+01,  50.972036,   3.981469,  90.000000
 26571.02500000,  3.691453E+02, -5.150535E+01,  56.891049,   4.392737,  90.000000
 26571.02569444,  3.693739E+02, -5.177813E+01,  62.928865,   4.811924,  90.000000
 26571.02638889,  3.694954E+02, -5.171261E+01,  68.995172,   5.233011,  90.000000
 26571.02708333,  3.695095E+02, -5.131057E+01,  74.996670,   5.649778,  90.000000
 26571.02777778,  3.694179E+02, -5.058244E+01,  80.846776,   6.056452,  90.000000
 26571.02847222,  3.692242E+02, -4.954609E+01,  86.473700,   6.448247,  90.000000
 26571.02916667,  3.689339E+02, -4.822480E+01,  91.825210,   6.821681,  90.000000
 26571.02986111,  3.685540E+02, -4.664505E+01,  96.869711,   7.174647,  90.000000
 26571.03055556,  3.680934E+02, -4.483453E+01, 101.594328,   7.506289,  90.000000
 26571.03125000,  3.675622E+02, -4.282047E+01, 106.001283,   7.816752,  90.000000
 26571.03194444,  3.669717E+02, -4.062860E+01, 110.103741,   8.106916,  90.000000
 26571.03263889,  3.663344E+02, -3.828249E+01, 113.921972,   8.378131,  90.000000
 26571.03333333,  3.656634E+02, -3.580328E+01, 117.480230,   8.632015,  90.000000
 26571.03402778,  3.649725E+02, -3.320972E+01, 120.804458,   8.870297,  90.000000
 26571.03472222,  3.642755E+02, -3.051825E+01, 123.920732,   9.094715,  90.000000
 26571.03541667,  3.635865E+02, -2.774327E+01, 126.854292,   9.306953,  90.000000
 26571.03611111,  3.629190E+02, -2.489741E+01, 129.629022,   9.508601,  90.000000
 26571.03680556,  3.622863E+02, -2.199174E+01, 132.267216,   9.701148,  90.000000
 26571.03750000,  3.617007E+02, -1.903605E+01, 134.789551,   9.885970,  90.000000
 26571.03819444,  3.611736E+02, -1.603909E+01, 137.215173,  10.064345,  90.000000
 26571.03888889,  3.607151E+02, -1.300872E+01, 139.561863,  10.237458,  90.000000
 26571.03958333,  3.603338E+02, -9.952153E+00, 141.846234,  10.406416,  90.000000
 26571.04027778,  3.600368E+02, -6.876043E+00, 144.083947,  10.572263,  90.000000
 26571.04097222,  3.598295E+02, -3.786677E+00, 146.289944,  10.735996,  90.000000
 26571.04166667,  3.597154E+02, -6.900790E-01, 148.478665,  10.898578,  90.000000
 26571.04236111,  3.596960E+02,  2.407865E+00, 150.664279,  11.060952,  90.000000
 26571.04305556,  3.597711E+02,  5.501294E+00, 152.860907,  11.224060,  90.000000
 26571.04375000,  3.599383E+02,  8.584256E+00, 155.082843,  11.388856,  90.000000
 26571.04444444,  3.601937E+02,  1.165060E+01, 157.344781,  11.556319,  90.000000
 26571.04513889,  3.605312E+02,  1.469383E+01, 159.662042,  11.727469,  90.000000
 26571.04583333,  3.609434E+02,  1.770701E+01, 162.050796,  11.903386,  90.000000
 26571.04652778,  3.614211E+02,  2.068258E+01, 164.528290,  12.085219,  90.000000
 26571.04722222,  3.619540E+02,  2.361219E+01, 167.113054,  12.274204,  90.000000
 26571.04791667,  3.625303E+02,  2.648654E+01, 169.825084,  12.471672,  90.000000
 26571.04861111,  3.631378E+02,  2.929513E+01, 172.685970,  12.679065,  90.000000
